metro,year,age_bracket,households
"Albany, GA Metro Area",2021,65_plus,16452.0
"Albany, GA Metro Area",2021,under_25,2878.0
"Albany, GA Metro Area",2022,25_44,18950.0
"Albany, GA Metro Area",2022,45_64,21124.0
"Albany, GA Metro Area",2022,65_plus,16280.0
"Albany, GA Metro Area",2022,under_25,1310.0
"Albany, GA Metro Area",2023,25_44,19268.0
"Albany, GA Metro Area",2023,45_64,20537.0
"Albany, GA Metro Area",2023,65_plus,15925.0
"Albany, GA Metro Area",2023,under_25,3498.0
"Albany, GA Metro Area",2024,25_44,17107.0
"Albany, GA Metro Area",2024,45_64,20092.0
"Albany, GA Metro Area",2024,65_plus,16740.0
"Albany, GA Metro Area",2024,under_25,2320.0
"Albany, OR Metro Area",2013,25_44,14008.0
"Albany, OR Metro Area",2013,45_64,15701.0
"Albany, OR Metro Area",2013,65_plus,12241.0
"Albany, OR Metro Area",2013,under_25,1961.0
"Albany, OR Metro Area",2014,25_44,13481.0
"Albany, OR Metro Area",2014,45_64,17598.0
"Albany, OR Metro Area",2014,65_plus,12694.0
"Albany, OR Metro Area",2014,under_25,2134.0
"Albany, OR Metro Area",2015,25_44,14111.0
"Albany, OR Metro Area",2015,45_64,18071.0
"Albany, OR Metro Area",2015,65_plus,12378.0
"Albany, OR Metro Area",2015,under_25,1755.0
"Albany, OR Metro Area",2016,25_44,13851.0
"Albany, OR Metro Area",2016,45_64,17033.0
"Albany, OR Metro Area",2016,65_plus,13740.0
"Albany, OR Metro Area",2016,under_25,2021.0
"Albany, OR Metro Area",2017,25_44,14113.0
"Albany, OR Metro Area",2017,45_64,17193.0
"Albany, OR Metro Area",2017,65_plus,13914.0
"Albany, OR Metro Area",2017,under_25,1968.0
"Albany, OR Metro Area",2018,25_44,14312.0
"Albany, OR Metro Area",2018,45_64,17472.0
"Albany, OR Metro Area",2018,65_plus,15144.0
"Albany, OR Metro Area",2018,under_25,1536.0
"Albany, OR Metro Area",2023,25_44,17334.0
"Albany, OR Metro Area",2023,45_64,17431.0
"Albany, OR Metro Area",2023,65_plus,15400.0
"Albany, OR Metro Area",2023,under_25,1471.0
"Albany, OR Metro Area",2024,25_44,15989.0
"Albany, OR Metro Area",2024,45_64,16429.0
"Albany, OR Metro Area",2024,65_plus,16700.0
"Albany, OR Metro Area",2024,under_25,1850.0
"Albany-Lebanon, OR Metro Area",2019,25_44,15594.0
"Albany-Lebanon, OR Metro Area",2019,45_64,17448.0
"Albany-Lebanon, OR Metro Area",2019,65_plus,14765.0
"Albany-Lebanon, OR Metro Area",2019,under_25,1600.0
"Albany-Lebanon, OR Metro Area",2021,25_44,15883.0
"Albany-Lebanon, OR Metro Area",2021,45_64,18783.0
"Albany-Lebanon, OR Metro Area",2021,65_plus,14718.0
"Albany-Lebanon, OR Metro Area",2021,under_25,1963.0
"Albany-Lebanon, OR Metro Area",2022,25_44,15386.0
"Albany-Lebanon, OR Metro Area",2022,45_64,17885.0
"Albany-Lebanon, OR Metro Area",2022,65_plus,15551.0
"Albany-Lebanon, OR Metro Area",2022,under_25,2445.0
"Albany-Lebanon, OR Micro Area",2005,25_44,14290.0
"Albany-Lebanon, OR Micro Area",2005,45_64,14928.0
"Albany-Lebanon, OR Micro Area",2005,65_plus,9747.0
"Albany-Lebanon, OR Micro Area",2005,under_25,2993.0
"Albany-Lebanon, OR Micro Area",2006,25_44,13730.0
"Albany-Lebanon, OR Micro Area",2006,45_64,16211.0
"Albany-Lebanon, OR Micro Area",2006,65_plus,9978.0
"Albany-Lebanon, OR Micro Area",2006,under_25,2749.0
"Albany-Lebanon, OR Micro Area",2007,25_44,15758.0
"Albany-Lebanon, OR Micro Area",2007,45_64,16173.0
"Albany-Lebanon, OR Micro Area",2007,65_plus,10252.0
"Albany-Lebanon, OR Micro Area",2007,under_25,2261.0
"Albany-Lebanon, OR Micro Area",2008,25_44,14675.0
"Albany-Lebanon, OR Micro Area",2008,45_64,15997.0
"Albany-Lebanon, OR Micro Area",2008,65_plus,10739.0
"Albany-Lebanon, OR Micro Area",2008,under_25,1158.0
"Albany-Lebanon, OR Micro Area",2009,25_44,14798.0
"Albany-Lebanon, OR Micro Area",2009,45_64,16980.0
"Albany-Lebanon, OR Micro Area",2009,65_plus,10165.0
"Albany-Lebanon, OR Micro Area",2009,under_25,2010.0
"Albany-Lebanon, OR Micro Area",2010,25_44,13440.0
"Albany-Lebanon, OR Micro Area",2010,45_64,17340.0
"Albany-Lebanon, OR Micro Area",2010,65_plus,12247.0
"Albany-Lebanon, OR Micro Area",2010,under_25,2462.0
"Albany-Lebanon, OR Micro Area",2011,25_44,13623.0
"Albany-Lebanon, OR Micro Area",2011,45_64,17145.0
"Albany-Lebanon, OR Micro Area",2011,65_plus,12226.0
"Albany-Lebanon, OR Micro Area",2011,under_25,2405.0
"Albany-Lebanon, OR Micro Area",2012,25_44,12782.0
"Albany-Lebanon, OR Micro Area",2012,45_64,16901.0
"Albany-Lebanon, OR Micro Area",2012,65_plus,11992.0
"Albany-Lebanon, OR Micro Area",2012,under_25,2230.0
"Albany-Schenectady-Troy, NY Metro Area",2005,25_44,122974.0
"Albany-Schenectady-Troy, NY Metro Area",2005,45_64,126029.0
"Albany-Schenectady-Troy, NY Metro Area",2005,65_plus,71844.0
"Albany-Schenectady-Troy, NY Metro Area",2005,under_25,16815.0
"Albany-Schenectady-Troy, NY Metro Area",2006,25_44,121217.0
"Albany-Schenectady-Troy, NY Metro Area",2006,45_64,131000.0
"Albany-Schenectady-Troy, NY Metro Area",2006,65_plus,70885.0
"Albany-Schenectady-Troy, NY Metro Area",2006,under_25,14803.0
"Albany-Schenectady-Troy, NY Metro Area",2007,25_44,115497.0
"Albany-Schenectady-Troy, NY Metro Area",2007,45_64,131586.0
"Albany-Schenectady-Troy, NY Metro Area",2007,65_plus,74189.0
"Albany-Schenectady-Troy, NY Metro Area",2007,under_25,16035.0
"Albany-Schenectady-Troy, NY Metro Area",2008,25_44,115521.0
"Albany-Schenectady-Troy, NY Metro Area",2008,45_64,135089.0
"Albany-Schenectady-Troy, NY Metro Area",2008,65_plus,70975.0
"Albany-Schenectady-Troy, NY Metro Area",2008,under_25,16144.0
"Albany-Schenectady-Troy, NY Metro Area",2009,25_44,106773.0
"Albany-Schenectady-Troy, NY Metro Area",2009,45_64,138239.0
"Albany-Schenectady-Troy, NY Metro Area",2009,65_plus,75123.0
"Albany-Schenectady-Troy, NY Metro Area",2009,under_25,16357.0
"Albany-Schenectady-Troy, NY Metro Area",2010,25_44,114524.0
"Albany-Schenectady-Troy, NY Metro Area",2010,45_64,141768.0
"Albany-Schenectady-Troy, NY Metro Area",2010,65_plus,78091.0
"Albany-Schenectady-Troy, NY Metro Area",2010,under_25,14251.0
"Albany-Schenectady-Troy, NY Metro Area",2011,25_44,109519.0
"Albany-Schenectady-Troy, NY Metro Area",2011,45_64,146634.0
"Albany-Schenectady-Troy, NY Metro Area",2011,65_plus,77404.0
"Albany-Schenectady-Troy, NY Metro Area",2011,under_25,12105.0
"Albany-Schenectady-Troy, NY Metro Area",2012,25_44,105866.0
"Albany-Schenectady-Troy, NY Metro Area",2012,45_64,146341.0
"Albany-Schenectady-Troy, NY Metro Area",2012,65_plus,80003.0
"Albany-Schenectady-Troy, NY Metro Area",2012,under_25,10495.0
"Albany-Schenectady-Troy, NY Metro Area",2013,25_44,107858.0
"Albany-Schenectady-Troy, NY Metro Area",2013,45_64,143972.0
"Albany-Schenectady-Troy, NY Metro Area",2013,65_plus,82165.0
"Albany-Schenectady-Troy, NY Metro Area",2013,under_25,13947.0
"Albany-Schenectady-Troy, NY Metro Area",2014,25_44,107546.0
"Albany-Schenectady-Troy, NY Metro Area",2014,45_64,141011.0
"Albany-Schenectady-Troy, NY Metro Area",2014,65_plus,86243.0
"Albany-Schenectady-Troy, NY Metro Area",2014,under_25,12491.0
"Albany-Schenectady-Troy, NY Metro Area",2015,25_44,106166.0
"Albany-Schenectady-Troy, NY Metro Area",2015,45_64,139923.0
"Albany-Schenectady-Troy, NY Metro Area",2015,65_plus,85683.0
"Albany-Schenectady-Troy, NY Metro Area",2015,under_25,10994.0
"Albany-Schenectady-Troy, NY Metro Area",2016,25_44,102422.0
"Albany-Schenectady-Troy, NY Metro Area",2016,45_64,138540.0
"Albany-Schenectady-Troy, NY Metro Area",2016,65_plus,87060.0
"Albany-Schenectady-Troy, NY Metro Area",2016,under_25,15047.0
"Albany-Schenectady-Troy, NY Metro Area",2017,25_44,104573.0
"Albany-Schenectady-Troy, NY Metro Area",2017,45_64,137922.0
"Albany-Schenectady-Troy, NY Metro Area",2017,65_plus,93076.0
"Albany-Schenectady-Troy, NY Metro Area",2017,under_25,12850.0
"Albany-Schenectady-Troy, NY Metro Area",2018,25_44,107312.0
"Albany-Schenectady-Troy, NY Metro Area",2018,45_64,137120.0
"Albany-Schenectady-Troy, NY Metro Area",2018,65_plus,95951.0
"Albany-Schenectady-Troy, NY Metro Area",2018,under_25,13363.0
"Albany-Schenectady-Troy, NY Metro Area",2019,25_44,112026.0
"Albany-Schenectady-Troy, NY Metro Area",2019,45_64,135768.0
"Albany-Schenectady-Troy, NY Metro Area",2019,65_plus,100438.0
"Albany-Schenectady-Troy, NY Metro Area",2019,under_25,14270.0
"Albany-Schenectady-Troy, NY Metro Area",2021,25_44,118683.0
"Albany-Schenectady-Troy, NY Metro Area",2021,45_64,139608.0
"Albany-Schenectady-Troy, NY Metro Area",2021,65_plus,104782.0
"Albany-Schenectady-Troy, NY Metro Area",2021,under_25,15185.0
"Albany-Schenectady-Troy, NY Metro Area",2022,25_44,116505.0
"Albany-Schenectady-Troy, NY Metro Area",2022,45_64,136060.0
"Albany-Schenectady-Troy, NY Metro Area",2022,65_plus,110046.0
"Albany-Schenectady-Troy, NY Metro Area",2022,under_25,17357.0
"Albany-Schenectady-Troy, NY Metro Area",2023,25_44,122190.0
"Albany-Schenectady-Troy, NY Metro Area",2023,45_64,134891.0
"Albany-Schenectady-Troy, NY Metro Area",2023,65_plus,112706.0
"Albany-Schenectady-Troy, NY Metro Area",2023,under_25,16903.0
"Albany-Schenectady-Troy, NY Metro Area",2024,25_44,127305.0
"Albany-Schenectady-Troy, NY Metro Area",2024,45_64,135433.0
"Albany-Schenectady-Troy, NY Metro Area",2024,65_plus,117380.0
"Albany-Schenectady-Troy, NY Metro Area",2024,under_25,18231.0
"Albemarle, NC Micro Area",2023,25_44,6945.0
"Albemarle, NC Micro Area",2023,45_64,9378.0
"Albemarle, NC Micro Area",2023,65_plus,8560.0
"Albemarle, NC Micro Area",2023,under_25,488.0
"Albemarle, NC Micro Area",2024,25_44,8432.0
"Albemarle, NC Micro Area",2024,45_64,9538.0
"Albemarle, NC Micro Area",2024,65_plus,7497.0
"Albemarle, NC Micro Area",2024,under_25,700.0
"Albertville, AL Micro Area",2005,25_44,11650.0
"Albertville, AL Micro Area",2005,45_64,12120.0
"Albertville, AL Micro Area",2005,65_plus,7748.0
"Albertville, AL Micro Area",2005,under_25,1449.0
"Albertville, AL Micro Area",2006,25_44,11281.0
"Albertville, AL Micro Area",2006,45_64,12019.0
"Albertville, AL Micro Area",2006,65_plus,7758.0
"Albertville, AL Micro Area",2006,under_25,1339.0
"Albertville, AL Micro Area",2007,25_44,11977.0
"Albertville, AL Micro Area",2007,45_64,12730.0
"Albertville, AL Micro Area",2007,65_plus,7841.0
"Albertville, AL Micro Area",2007,under_25,1189.0
"Albertville, AL Micro Area",2008,25_44,10461.0
"Albertville, AL Micro Area",2008,45_64,12640.0
"Albertville, AL Micro Area",2008,65_plus,8070.0
"Albertville, AL Micro Area",2008,under_25,1348.0
"Albertville, AL Micro Area",2009,25_44,10347.0
"Albertville, AL Micro Area",2009,45_64,12850.0
"Albertville, AL Micro Area",2009,65_plus,9210.0
"Albertville, AL Micro Area",2009,under_25,244.0
"Albertville, AL Micro Area",2010,25_44,11695.0
"Albertville, AL Micro Area",2010,45_64,12847.0
"Albertville, AL Micro Area",2010,65_plus,9123.0
"Albertville, AL Micro Area",2010,under_25,1359.0
"Albertville, AL Micro Area",2011,25_44,10331.0
"Albertville, AL Micro Area",2011,45_64,13078.0
"Albertville, AL Micro Area",2011,65_plus,9515.0
"Albertville, AL Micro Area",2011,under_25,826.0
"Albertville, AL Micro Area",2012,25_44,10676.0
"Albertville, AL Micro Area",2012,45_64,13088.0
"Albertville, AL Micro Area",2012,65_plus,9159.0
"Albertville, AL Micro Area",2012,under_25,879.0
"Albertville, AL Micro Area",2013,25_44,9190.0
"Albertville, AL Micro Area",2013,45_64,14015.0
"Albertville, AL Micro Area",2013,65_plus,9374.0
"Albertville, AL Micro Area",2013,under_25,1159.0
"Albertville, AL Micro Area",2014,25_44,11835.0
"Albertville, AL Micro Area",2014,45_64,12716.0
"Albertville, AL Micro Area",2014,65_plus,8968.0
"Albertville, AL Micro Area",2014,under_25,1353.0
"Albertville, AL Micro Area",2015,25_44,10417.0
"Albertville, AL Micro Area",2015,45_64,12699.0
"Albertville, AL Micro Area",2015,65_plus,9573.0
"Albertville, AL Micro Area",2015,under_25,1283.0
"Albertville, AL Micro Area",2016,25_44,10141.0
"Albertville, AL Micro Area",2016,45_64,13219.0
"Albertville, AL Micro Area",2016,65_plus,10036.0
"Albertville, AL Micro Area",2016,under_25,1330.0
"Albertville, AL Micro Area",2017,25_44,10861.0
"Albertville, AL Micro Area",2017,45_64,12163.0
"Albertville, AL Micro Area",2017,65_plus,10140.0
"Albertville, AL Micro Area",2017,under_25,919.0
"Albertville, AL Micro Area",2018,25_44,10377.0
"Albertville, AL Micro Area",2018,45_64,14397.0
"Albertville, AL Micro Area",2018,65_plus,10016.0
"Albertville, AL Micro Area",2018,under_25,1232.0
"Albertville, AL Micro Area",2019,25_44,10107.0
"Albertville, AL Micro Area",2019,45_64,14156.0
"Albertville, AL Micro Area",2019,65_plus,10096.0
"Albertville, AL Micro Area",2019,under_25,971.0
"Albertville, AL Micro Area",2021,25_44,11365.0
"Albertville, AL Micro Area",2021,45_64,13940.0
"Albertville, AL Micro Area",2021,65_plus,10036.0
"Albertville, AL Micro Area",2021,under_25,662.0
"Albertville, AL Micro Area",2022,25_44,11164.0
"Albertville, AL Micro Area",2022,45_64,13437.0
"Albertville, AL Micro Area",2022,65_plus,10978.0
"Albertville, AL Micro Area",2022,under_25,1032.0
"Albertville, AL Micro Area",2023,25_44,10263.0
"Albertville, AL Micro Area",2023,45_64,14297.0
"Albertville, AL Micro Area",2023,65_plus,10820.0
"Albertville, AL Micro Area",2023,under_25,894.0
"Albertville, AL Micro Area",2024,25_44,10887.0
"Albertville, AL Micro Area",2024,45_64,13890.0
"Albertville, AL Micro Area",2024,65_plus,11722.0
"Albertville, AL Micro Area",2024,under_25,1874.0
"Albuquerque, NM Metro Area",2005,25_44,116179.0
"Albuquerque, NM Metro Area",2005,45_64,120754.0
"Albuquerque, NM Metro Area",2005,65_plus,58828.0
"Albuquerque, NM Metro Area",2005,under_25,23916.0
"Albuquerque, NM Metro Area",2006,25_44,116343.0
"Albuquerque, NM Metro Area",2006,45_64,122939.0
"Albuquerque, NM Metro Area",2006,65_plus,59637.0
"Albuquerque, NM Metro Area",2006,under_25,19563.0
"Albuquerque, NM Metro Area",2007,25_44,117791.0
"Albuquerque, NM Metro Area",2007,45_64,124482.0
"Albuquerque, NM Metro Area",2007,65_plus,61591.0
"Albuquerque, NM Metro Area",2007,under_25,18600.0
"Albuquerque, NM Metro Area",2008,25_44,119838.0
"Albuquerque, NM Metro Area",2008,45_64,125236.0
"Albuquerque, NM Metro Area",2008,65_plus,65915.0
"Albuquerque, NM Metro Area",2008,under_25,20382.0
"Albuquerque, NM Metro Area",2009,25_44,123578.0
"Albuquerque, NM Metro Area",2009,45_64,126828.0
"Albuquerque, NM Metro Area",2009,65_plus,64927.0
"Albuquerque, NM Metro Area",2009,under_25,19314.0
"Albuquerque, NM Metro Area",2010,25_44,118155.0
"Albuquerque, NM Metro Area",2010,45_64,137089.0
"Albuquerque, NM Metro Area",2010,65_plus,68239.0
"Albuquerque, NM Metro Area",2010,under_25,21317.0
"Albuquerque, NM Metro Area",2011,25_44,120040.0
"Albuquerque, NM Metro Area",2011,45_64,137182.0
"Albuquerque, NM Metro Area",2011,65_plus,70413.0
"Albuquerque, NM Metro Area",2011,under_25,17522.0
"Albuquerque, NM Metro Area",2012,25_44,118015.0
"Albuquerque, NM Metro Area",2012,45_64,135291.0
"Albuquerque, NM Metro Area",2012,65_plus,75234.0
"Albuquerque, NM Metro Area",2012,under_25,16329.0
"Albuquerque, NM Metro Area",2013,25_44,112630.0
"Albuquerque, NM Metro Area",2013,45_64,131815.0
"Albuquerque, NM Metro Area",2013,65_plus,77416.0
"Albuquerque, NM Metro Area",2013,under_25,14753.0
"Albuquerque, NM Metro Area",2014,25_44,110542.0
"Albuquerque, NM Metro Area",2014,45_64,136293.0
"Albuquerque, NM Metro Area",2014,65_plus,82564.0
"Albuquerque, NM Metro Area",2014,under_25,13153.0
"Albuquerque, NM Metro Area",2015,25_44,112144.0
"Albuquerque, NM Metro Area",2015,45_64,134349.0
"Albuquerque, NM Metro Area",2015,65_plus,83756.0
"Albuquerque, NM Metro Area",2015,under_25,12341.0
"Albuquerque, NM Metro Area",2016,25_44,113493.0
"Albuquerque, NM Metro Area",2016,45_64,127922.0
"Albuquerque, NM Metro Area",2016,65_plus,89550.0
"Albuquerque, NM Metro Area",2016,under_25,12947.0
"Albuquerque, NM Metro Area",2017,25_44,114163.0
"Albuquerque, NM Metro Area",2017,45_64,132719.0
"Albuquerque, NM Metro Area",2017,65_plus,87833.0
"Albuquerque, NM Metro Area",2017,under_25,12642.0
"Albuquerque, NM Metro Area",2018,25_44,116504.0
"Albuquerque, NM Metro Area",2018,45_64,133568.0
"Albuquerque, NM Metro Area",2018,65_plus,94579.0
"Albuquerque, NM Metro Area",2018,under_25,13842.0
"Albuquerque, NM Metro Area",2019,25_44,114012.0
"Albuquerque, NM Metro Area",2019,45_64,130204.0
"Albuquerque, NM Metro Area",2019,65_plus,97562.0
"Albuquerque, NM Metro Area",2019,under_25,12581.0
"Albuquerque, NM Metro Area",2021,25_44,126610.0
"Albuquerque, NM Metro Area",2021,45_64,132556.0
"Albuquerque, NM Metro Area",2021,65_plus,102480.0
"Albuquerque, NM Metro Area",2021,under_25,14950.0
"Albuquerque, NM Metro Area",2022,25_44,124482.0
"Albuquerque, NM Metro Area",2022,45_64,129301.0
"Albuquerque, NM Metro Area",2022,65_plus,111462.0
"Albuquerque, NM Metro Area",2022,under_25,14226.0
"Albuquerque, NM Metro Area",2023,25_44,124092.0
"Albuquerque, NM Metro Area",2023,45_64,127942.0
"Albuquerque, NM Metro Area",2023,65_plus,114489.0
"Albuquerque, NM Metro Area",2023,under_25,14803.0
"Albuquerque, NM Metro Area",2024,25_44,120489.0
"Albuquerque, NM Metro Area",2024,45_64,129206.0
"Albuquerque, NM Metro Area",2024,65_plus,115334.0
"Albuquerque, NM Metro Area",2024,under_25,13578.0
"Alexandria, LA Metro Area",2005,25_44,20472.0
"Alexandria, LA Metro Area",2005,45_64,20629.0
"Alexandria, LA Metro Area",2005,65_plus,11643.0
"Alexandria, LA Metro Area",2005,under_25,2657.0
"Alexandria, LA Metro Area",2006,25_44,18192.0
"Alexandria, LA Metro Area",2006,45_64,21946.0
"Alexandria, LA Metro Area",2006,65_plus,12622.0
"Alexandria, LA Metro Area",2006,under_25,2786.0
"Alexandria, LA Metro Area",2007,25_44,20715.0
"Alexandria, LA Metro Area",2007,45_64,21869.0
"Alexandria, LA Metro Area",2007,65_plus,12161.0
"Alexandria, LA Metro Area",2007,under_25,3268.0
"Alexandria, LA Metro Area",2008,25_44,18929.0
"Alexandria, LA Metro Area",2008,45_64,22040.0
"Alexandria, LA Metro Area",2008,65_plus,12472.0
"Alexandria, LA Metro Area",2008,under_25,2003.0
"Alexandria, LA Metro Area",2009,25_44,18653.0
"Alexandria, LA Metro Area",2009,45_64,22477.0
"Alexandria, LA Metro Area",2009,65_plus,12968.0
"Alexandria, LA Metro Area",2009,under_25,2174.0
"Alexandria, LA Metro Area",2010,25_44,18130.0
"Alexandria, LA Metro Area",2010,45_64,20265.0
"Alexandria, LA Metro Area",2010,65_plus,13938.0
"Alexandria, LA Metro Area",2010,under_25,2441.0
"Alexandria, LA Metro Area",2011,25_44,15605.0
"Alexandria, LA Metro Area",2011,45_64,22028.0
"Alexandria, LA Metro Area",2011,65_plus,12918.0
"Alexandria, LA Metro Area",2011,under_25,1430.0
"Alexandria, LA Metro Area",2012,25_44,18477.0
"Alexandria, LA Metro Area",2012,45_64,23581.0
"Alexandria, LA Metro Area",2012,65_plus,13088.0
"Alexandria, LA Metro Area",2012,under_25,2131.0
"Alexandria, LA Metro Area",2013,25_44,16951.0
"Alexandria, LA Metro Area",2013,45_64,22784.0
"Alexandria, LA Metro Area",2013,65_plus,14235.0
"Alexandria, LA Metro Area",2013,under_25,1350.0
"Alexandria, LA Metro Area",2014,25_44,16682.0
"Alexandria, LA Metro Area",2014,45_64,20691.0
"Alexandria, LA Metro Area",2014,65_plus,14007.0
"Alexandria, LA Metro Area",2014,under_25,2422.0
"Alexandria, LA Metro Area",2015,25_44,17581.0
"Alexandria, LA Metro Area",2015,45_64,19914.0
"Alexandria, LA Metro Area",2015,65_plus,14649.0
"Alexandria, LA Metro Area",2015,under_25,2262.0
"Alexandria, LA Metro Area",2016,25_44,17182.0
"Alexandria, LA Metro Area",2016,45_64,20843.0
"Alexandria, LA Metro Area",2016,65_plus,14755.0
"Alexandria, LA Metro Area",2016,under_25,2466.0
"Alexandria, LA Metro Area",2017,25_44,17232.0
"Alexandria, LA Metro Area",2017,45_64,21898.0
"Alexandria, LA Metro Area",2017,65_plus,15218.0
"Alexandria, LA Metro Area",2017,under_25,1286.0
"Alexandria, LA Metro Area",2018,25_44,17356.0
"Alexandria, LA Metro Area",2018,45_64,19935.0
"Alexandria, LA Metro Area",2018,65_plus,15380.0
"Alexandria, LA Metro Area",2018,under_25,2456.0
"Alexandria, LA Metro Area",2019,25_44,17448.0
"Alexandria, LA Metro Area",2019,45_64,20333.0
"Alexandria, LA Metro Area",2019,65_plus,15378.0
"Alexandria, LA Metro Area",2019,under_25,2432.0
"Alexandria, LA Metro Area",2021,25_44,17106.0
"Alexandria, LA Metro Area",2021,45_64,19910.0
"Alexandria, LA Metro Area",2021,65_plus,16372.0
"Alexandria, LA Metro Area",2021,under_25,1861.0
"Alexandria, LA Metro Area",2022,25_44,16015.0
"Alexandria, LA Metro Area",2022,45_64,19415.0
"Alexandria, LA Metro Area",2022,65_plus,17241.0
"Alexandria, LA Metro Area",2022,under_25,2590.0
"Alexandria, LA Metro Area",2023,25_44,18940.0
"Alexandria, LA Metro Area",2023,45_64,20975.0
"Alexandria, LA Metro Area",2023,65_plus,16659.0
"Alexandria, LA Metro Area",2023,under_25,1661.0
"Alexandria, LA Metro Area",2024,25_44,20113.0
"Alexandria, LA Metro Area",2024,45_64,19440.0
"Alexandria, LA Metro Area",2024,65_plus,16744.0
"Alexandria, LA Metro Area",2024,under_25,1974.0
"Allegan, MI Micro Area",2005,25_44,17124.0
"Allegan, MI Micro Area",2005,45_64,15668.0
"Allegan, MI Micro Area",2005,65_plus,7613.0
"Allegan, MI Micro Area",2005,under_25,1922.0
"Allegan, MI Micro Area",2006,25_44,15664.0
"Allegan, MI Micro Area",2006,45_64,16674.0
"Allegan, MI Micro Area",2006,65_plus,8062.0
"Allegan, MI Micro Area",2006,under_25,1242.0
"Allegan, MI Micro Area",2007,25_44,15742.0
"Allegan, MI Micro Area",2007,45_64,16012.0
"Allegan, MI Micro Area",2007,65_plus,7895.0
"Allegan, MI Micro Area",2007,under_25,1359.0
"Allegan, MI Micro Area",2008,25_44,15305.0
"Allegan, MI Micro Area",2008,45_64,16847.0
"Allegan, MI Micro Area",2008,65_plus,7719.0
"Allegan, MI Micro Area",2008,under_25,1777.0
"Allegan, MI Micro Area",2009,25_44,13212.0
"Allegan, MI Micro Area",2009,45_64,17745.0
"Allegan, MI Micro Area",2009,65_plus,8869.0
"Allegan, MI Micro Area",2009,under_25,1834.0
"Allegan, MI Micro Area",2010,25_44,12512.0
"Allegan, MI Micro Area",2010,45_64,18843.0
"Allegan, MI Micro Area",2010,65_plus,8374.0
"Allegan, MI Micro Area",2010,under_25,1995.0
"Allegan, MI Micro Area",2011,25_44,11770.0
"Allegan, MI Micro Area",2011,45_64,17865.0
"Allegan, MI Micro Area",2011,65_plus,9669.0
