AREA,AREA_NAME,OCC_CODE,A_PCT25,A_MEDIAN,A_PCT75,YEAR,AREA_TITLE
43780,,00-0000,33710,44420,63560,2023,"South Bend-Mishawaka, IN-MI"
43900,,00-0000,32780,44030,63360,2023,"Spartanburg, SC"
44060,,00-0000,38070,48920,74590,2023,"Spokane-Spokane Valley, WA"
44100,,00-0000,34700,48220,78240,2023,"Springfield, IL"
44180,,00-0000,31570,41490,59480,2023,"Springfield, MO"
44220,,00-0000,32640,42800,61300,2023,"Springfield, OH"
44300,,00-0000,34070,48890,74900,2023,"State College, PA"
44420,,00-0000,32580,44420,59030,2023,"Staunton-Waynesboro, VA"
44700,,00-0000,36750,48370,69530,2023,"Stockton-Lodi, CA"
44940,,00-0000,29140,39730,58190,2023,"Sumter, SC"
45060,,00-0000,36340,49350,76130,2023,"Syracuse, NY"
45220,,00-0000,30170,40930,60720,2023,"Tallahassee, FL"
45300,,00-0000,34570,46420,72180,2023,"Tampa-St. Petersburg-Clearwater, FL"
45460,,00-0000,30050,41690,59580,2023,"Terre Haute, IN"
45500,,00-0000,28710,38840,59150,2023,"Texarkana, TX-AR"
45540,,00-0000,30750,39980,60070,2023,"The Villages, FL"
45780,,00-0000,34330,45740,66180,2023,"Toledo, OH"
45820,,00-0000,33030,45340,64420,2023,"Topeka, KS"
45940,,00-0000,39620,60410,97590,2023,"Trenton, NJ"
46060,,00-0000,34550,44990,66910,2023,"Tucson, AZ"
46140,,00-0000,30950,43140,64470,2023,"Tulsa, OK"
46220,,00-0000,30010,43690,62670,2023,"Tuscaloosa, AL"
46300,,00-0000,31810,40790,58300,2023,"Twin Falls, ID"
46340,,00-0000,28830,39080,60670,2023,"Tyler, TX"
46520,,00-0000,36580,51430,79340,2023,"Urban Honolulu, HI"
46540,,00-0000,34940,46710,66410,2023,"Utica-Rome, NY"
46660,,00-0000,27810,36720,52980,2023,"Valdosta, GA"
46700,,00-0000,37640,53520,82990,2023,"Vallejo-Fairfield, CA"
47020,,00-0000,29450,39970,62040,2023,"Victoria, TX"
47220,,00-0000,34130,45830,69520,2023,"Vineland-Bridgeton, NJ"
47260,,00-0000,33240,46990,72800,2023,"Virginia Beach-Norfolk-Newport News, VA-NC"
47300,,00-0000,34260,42350,62650,2023,"Visalia-Porterville, CA"
47380,,00-0000,30390,41030,61460,2023,"Waco, TX"
47460,,00-0000,37550,47920,72260,2023,"Walla Walla, WA"
47580,,00-0000,29920,44570,69100,2023,"Warner Robins, GA"
47900,,00-0000,41680,65110,111840,2023,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
47940,,00-0000,34780,45590,63560,2023,"Waterloo-Cedar Falls, IA"
48060,,00-0000,33820,44560,62790,2023,"Watertown-Fort Drum, NY"
48140,,00-0000,35920,46410,63340,2023,"Wausau, WI"
48260,,00-0000,29720,42800,62260,2023,"Weirton-Steubenville, WV-OH"
48300,,00-0000,36620,46310,68830,2023,"Wenatchee, WA"
48540,,00-0000,28960,38660,60560,2023,"Wheeling, WV-OH"
48620,,00-0000,32060,44790,64290,2023,"Wichita, KS"
48660,,00-0000,27880,37750,58230,2023,"Wichita Falls, TX"
48700,,00-0000,32250,43830,62360,2023,"Williamsport, PA"
48900,,00-0000,30610,43250,62840,2023,"Wilmington, NC"
49020,,00-0000,33490,45230,62030,2023,"Winchester, VA-WV"
49180,,00-0000,31420,43040,64000,2023,"Winston-Salem, NC"
49420,,00-0000,36510,45490,63060,2023,"Yakima, WA"
49620,,00-0000,34750,45970,64000,2023,"York-Hanover, PA"
49660,,00-0000,29590,39340,59190,2023,"Youngstown-Warren-Boardman, OH-PA"
49700,,00-0000,35470,46810,72780,2023,"Yuba City, CA"
49740,,00-0000,31730,40660,59990,2023,"Yuma, AZ"
70750,,00-0000,36270,46390,64590,2023,"Bangor, ME"
70900,,00-0000,37480,50660,77960,2023,"Barnstable Town, MA"
71650,,00-0000,42850,63060,102220,2023,"Boston-Cambridge-Nashua, MA-NH"
71950,,00-0000,38460,59280,98710,2023,"Bridgeport-Stamford-Norwalk, CT"
72400,,00-0000,39620,52930,79020,2023,"Burlington-South Burlington, VT"
72850,,00-0000,36400,49960,78900,2023,"Danbury, CT"
73050,,00-0000,35980,47930,71880,2023,"Dover-Durham, NH-ME"
73450,,00-0000,37990,57270,87740,2023,"Hartford-West Hartford-East Hartford, CT"
74500,,00-0000,36180,47010,69920,2023,"Leominster-Gardner, MA"
74650,,00-0000,36600,46760,63110,2023,"Lewiston-Auburn, ME"
74950,,00-0000,37060,50820,78370,2023,"Manchester, NH"
75550,,00-0000,36190,46800,70180,2023,"New Bedford, MA"
75700,,00-0000,37910,54080,83760,2023,"New Haven, CT"
76450,,00-0000,36280,50920,80620,2023,"Norwich-New London-Westerly, CT-RI"
76600,,00-0000,36650,48670,75250,2023,"Pittsfield, MA"
76750,,00-0000,38420,49730,73870,2023,"Portland-South Portland, ME"
76900,,00-0000,37870,53080,82040,2023,"Portsmouth, NH-ME"
77200,,00-0000,36620,49690,78510,2023,"Providence-Warwick, RI-MA"
78100,,00-0000,37440,49750,76860,2023,"Springfield, MA-CT"
78700,,00-0000,35980,47520,74670,2023,"Waterbury, CT"
79600,,00-0000,37440,51080,80070,2023,"Worcester, MA-CT"
10180,,00-0000,29640,42120,61020,2024,"Abilene, TX"
10380,,00-0000,20190,23120,33620,2024,"Aguadilla, PR"
10420,,00-0000,35900,47530,74340,2024,"Akron, OH"
10500,,00-0000,29580,40590,61340,2024,"Albany, GA"
10540,,00-0000,37900,48010,66540,2024,"Albany, OR"
10580,,00-0000,39020,56460,82150,2024,"Albany-Schenectady-Troy, NY"
10740,,00-0000,34840,46940,75410,2024,"Albuquerque, NM"
10780,,00-0000,28540,39510,60070,2024,"Alexandria, LA"
10900,,00-0000,36450,47770,73480,2024,"Allentown-Bethlehem-Easton, PA-NJ"
11020,,00-0000,30910,43100,61350,2024,"Altoona, PA"
11100,,00-0000,30260,42060,61500,2024,"Amarillo, TX"
11180,,00-0000,36180,48860,73280,2024,"Ames, IA"
11200,,00-0000,39470,56860,81220,2024,"Amherst Town-Northampton, MA"
11260,,00-0000,40110,59060,90520,2024,"Anchorage, AK"
11460,,00-0000,37410,51990,83830,2024,"Ann Arbor, MI"
11500,,00-0000,28740,39610,59290,2024,"Anniston-Oxford, AL"
11540,,00-0000,36610,48490,69140,2024,"Appleton, WI"
11640,,00-0000,20640,23500,33940,2024,"Arecibo, PR"
11700,,00-0000,34710,44990,62920,2024,"Asheville, NC"
12020,,00-0000,29570,39340,60750,2024,"Athens-Clarke County, GA"
12060,,00-0000,36210,49770,80090,2024,"Atlanta-Sandy Springs-Roswell, GA"
12100,,00-0000,35570,46290,71930,2024,"Atlantic City-Hammonton, NJ"
12220,,00-0000,28480,38060,60010,2024,"Auburn-Opelika, AL"
12260,,00-0000,30830,44280,68160,2024,"Augusta-Richmond County, GA-SC"
12420,,00-0000,36920,52610,82910,2024,"Austin-Round Rock-San Marcos, TX"
12540,,00-0000,35750,46930,74380,2024,"Bakersfield-Delano, CA"
12580,,00-0000,38000,57340,92200,2024,"Baltimore-Columbia-Towson, MD"
12620,,00-0000,37260,47120,65950,2024,"Bangor, ME"
12700,,00-0000,38790,53640,79760,2024,"Barnstable Town, MA"
12940,,00-0000,31730,47940,73370,2024,"Baton Rouge, LA"
12980,,00-0000,36330,48200,72440,2024,"Battle Creek, MI"
13020,,00-0000,31810,41940,63680,2024,"Bay City, MI"
13140,,00-0000,32780,46740,71770,2024,"Beaumont-Port Arthur, TX"
13220,,00-0000,28310,38460,59570,2024,"Beckley, WV"
13380,,00-0000,42170,54860,80620,2024,"Bellingham, WA"
13460,,00-0000,39260,50620,76070,2024,"Bend, OR"
13740,,00-0000,36170,47640,70950,2024,"Billings, MT"
13780,,00-0000,36460,48380,74950,2024,"Binghamton, NY"
13820,,00-0000,33140,46330,66780,2024,"Birmingham, AL"
13900,,00-0000,37650,49990,72940,2024,"Bismarck, ND"
13980,,00-0000,34710,47700,65940,2024,"Blacksburg-Christiansburg-Radford, VA"
14010,,00-0000,35550,51270,80660,2024,"Bloomington, IL"
14020,,00-0000,34980,46430,67210,2024,"Bloomington, IN"
14260,,00-0000,36440,47580,71540,2024,"Boise City, ID"
14460,,00-0000,45010,64620,103210,2024,"Boston-Cambridge-Newton, MA-NH"
14500,,00-0000,45810,67510,108540,2024,"Boulder, CO"
14540,,00-0000,32000,43640,61260,2024,"Bowling Green, KY"
14580,,00-0000,38540,49920,73010,2024,"Bozeman, MT"
14740,,00-0000,45360,61090,92390,2024,"Bremerton-Silverdale-Port Orchard, WA"
14860,,00-0000,39670,60440,99830,2024,"Bridgeport-Stamford-Danbury, CT"
15180,,00-0000,24420,35050,53890,2024,"Brownsville-Harlingen, TX"
15260,,00-0000,29870,39850,62960,2024,"Brunswick-St. Simons, GA"
15380,,00-0000,36980,50190,77460,2024,"Buffalo-Cheektowaga, NY"
15500,,00-0000,31290,40980,59230,2024,"Burlington, NC"
15540,,00-0000,43330,57920,81840,2024,"Burlington-South Burlington, VT"
15940,,00-0000,33320,44460,62570,2024,"Canton-Massillon, OH"
15980,,00-0000,35190,45130,63920,2024,"Cape Coral-Fort Myers, FL"
16020,,00-0000,31830,42060,61590,2024,"Cape Girardeau, MO-IL"
16180,,00-0000,37450,51830,77790,2024,"Carson City, NV"
16220,,00-0000,35580,47640,69340,2024,"Casper, WY"
16300,,00-0000,36440,48570,71040,2024,"Cedar Rapids, IA"
16540,,00-0000,35550,46670,63660,2024,"Chambersburg, PA"
16580,,00-0000,36050,48600,76260,2024,"Champaign-Urbana, IL"
16620,,00-0000,31100,45170,65350,2024,"Charleston, WV"
16700,,00-0000,35280,47620,74680,2024,"Charleston-North Charleston, SC"
16740,,00-0000,36310,48880,78020,2024,"Charlotte-Concord-Gastonia, NC-SC"
16820,,00-0000,36900,51740,82570,2024,"Charlottesville, VA"
16860,,00-0000,33650,45440,63590,2024,"Chattanooga, TN-GA"
16940,,00-0000,36870,50100,74060,2024,"Cheyenne, WY"
16980,,00-0000,37640,51510,83660,2024,"Chicago-Naperville-Elgin, IL-IN"
17020,,00-0000,36100,47360,74730,2024,"Chico, CA"
17140,,00-0000,36490,48490,76680,2024,"Cincinnati, OH-KY-IN"
17300,,00-0000,31660,42990,60130,2024,"Clarksville, TN-KY"
17410,,00-0000,36620,49000,77320,2024,"Cleveland, OH"
17420,,00-0000,30870,39650,58070,2024,"Cleveland, TN"
17660,,00-0000,35970,46010,63840,2024,"Coeur d'Alene, ID"
17780,,00-0000,29610,43010,63130,2024,"College Station-Bryan, TX"
17820,,00-0000,37850,51410,80020,2024,"Colorado Springs, CO"
17860,,00-0000,33850,45670,66770,2024,"Columbia, MO"
17900,,00-0000,33630,45380,66550,2024,"Columbia, SC"
17980,,00-0000,29640,40780,62400,2024,"Columbus, GA-AL"
18020,,00-0000,35620,46490,69310,2024,"Columbus, IN"
18140,,00-0000,37080,49510,78620,2024,"Columbus, OH"
18580,,00-0000,29870,43770,64540,2024,"Corpus Christi, TX"
18700,,00-0000,37660,54310,83080,2024,"Corvallis, OR"
18880,,00-0000,34600,45980,72170,2024,"Crestview-Fort Walton Beach-Destin, FL"
19100,,00-0000,36020,49740,79750,2024,"Dallas-Fort Worth-Arlington, TX"
19140,,00-0000,33430,40820,59560,2024,"Dalton, GA"
19300,,00-0000,28630,37430,56490,2024,"Daphne-Fairhope-Foley, AL"
19340,,00-0000,35370,47470,73690,2024,"Davenport-Moline-Rock Island, IA-IL"
19430,,00-0000,36230,48580,77800,2024,"Dayton-Kettering-Beavercreek, OH"
19460,,00-0000,31390,44470,64840,2024,"Decatur, AL"
19500,,00-0000,36690,49640,73580,2024,"Decatur, IL"
19660,,00-0000,33190,41750,61000,2024,"Deltona-Daytona Beach-Ormond Beach, FL"
19740,,00-0000,43910,61110,97210,2024,"Denver-Aurora-Centennial, CO"
19780,,00-0000,37230,50450,77270,2024,"Des Moines-West Des Moines, IA"
19820,,00-0000,37390,50740,79860,2024,"Detroit-Warren-Dearborn, MI"
20020,,00-0000,27820,36730,56180,2024,"Dothan, AL"
20100,,00-0000,34200,45190,65870,2024,"Dover, DE"
20220,,00-0000,36880,47910,66500,2024,"Dubuque, IA"
20260,,00-0000,36000,48610,73830,2024,"Duluth, MN-WI"
20500,,00-0000,39030,59740,98180,2024,"Durham-Chapel Hill, NC"
20580,,00-0000,24490,33640,56950,2024,"Eagle Pass, TX"
20740,,00-0000,35700,47370,66450,2024,"Eau Claire, WI"
20940,,00-0000,35100,44470,71830,2024,"El Centro, CA"
21060,,00-0000,32300,44810,62280,2024,"Elizabethtown, KY"
21140,,00-0000,36560,47050,64520,2024,"Elkhart-Goshen, IN"
21300,,00-0000,35870,47220,68700,2024,"Elmira, NY"
21340,,00-0000,27750,37880,60290,2024,"El Paso, TX"
21420,,00-0000,29240,38790,59480,2024,"Enid, OK"
21500,,00-0000,31430,43410,62900,2024,"Erie, PA"
21660,,00-0000,37440,48200,72800,2024,"Eugene-Springfield, OR"
21780,,00-0000,34030,45220,64020,2024,"Evansville, IN"
21820,,00-0000,40660,58820,87400,2024,"Fairbanks-College, AK"
22020,,00-0000,37570,49690,72720,2024,"Fargo, ND-MN"
22140,,00-0000,31420,43620,62820,2024,"Farmington, NM"
22180,,00-0000,31200,44600,64650,2024,"Fayetteville, NC"
22220,,00-0000,33230,44870,65570,2024,"Fayetteville-Springdale-Rogers, AR"
22380,,00-0000,36220,45900,64390,2024,"Flagstaff, AZ"
22420,,00-0000,34340,45010,69810,2024,"Flint, MI"
22500,,00-0000,30130,40200,61320,2024,"Florence, SC"
22520,,00-0000,28590,38640,58390,2024,"Florence-Muscle Shoals, AL"
22540,,00-0000,36440,49590,68850,2024,"Fond du Lac, WI"
22660,,00-0000,39250,53620,81230,2024,"Fort Collins-Loveland, CO"
22900,,00-0000,29910,38340,56780,2024,"Fort Smith, AR-OK"
23060,,00-0000,35550,46630,66870,2024,"Fort Wayne, IN"
23420,,00-0000,35480,45810,72210,2024,"Fresno, CA"
23460,,00-0000,27260,35220,51860,2024,"Gadsden, AL"
23540,,00-0000,34960,46950,69600,2024,"Gainesville, FL"
23580,,00-0000,35260,44300,63400,2024,"Gainesville, GA"
23900,,00-0000,34060,45160,61700,2024,"Gettysburg, PA"
24020,,00-0000,36690,48360,68700,2024,"Glens Falls, NY"
24140,,00-0000,30410,38540,56090,2024,"Goldsboro, NC"
24220,,00-0000,36410,48280,68790,2024,"Grand Forks, ND-MN"
24260,,00-0000,36190,48660,62540,2024,"Grand Island, NE"
24300,,00-0000,36300,47250,68550,2024,"Grand Junction, CO"
24340,,00-0000,36710,47510,70840,2024,"Grand Rapids-Wyoming-Kentwood, MI"
24420,,00-0000,37900,49010,60730,2024,"Grants Pass, OR"
24500,,00-0000,34890,44770,62610,2024,"Great Falls, MT"
24540,,00-0000,40050,52110,73590,2024,"Greeley, CO"
24580,,00-0000,36630,48580,70560,2024,"Green Bay, WI"
24660,,00-0000,33810,44910,62900,2024,"Greensboro-High Point, NC"
24780,,00-0000,32420,44980,66780,2024,"Greenville, NC"
24860,,00-0000,33540,44920,65200,2024,"Greenville-Anderson-Greer, SC"
25020,,00-0000,20420,23120,33690,2024,"Guayama, PR"
25060,,00-0000,29070,41610,61870,2024,"Gulfport-Biloxi, MS"
25180,,00-0000,34720,45920,66570,2024,"Hagerstown-Martinsburg, MD-WV"
25220,,00-0000,27390,36960,56590,2024,"Hammond, LA"
25260,,00-0000,36480,47920,76160,2024,"Hanford-Corcoran, CA"
25420,,00-0000,36300,48510,75250,2024,"Harrisburg-Carlisle, PA"
25500,,00-0000,34980,45610,64050,2024,"Harrisonburg, VA"
25540,,00-0000,39150,59270,93350,2024,"Hartford-West Hartford-East Hartford, CT"
25620,,00-0000,27420,36360,55440,2024,"Hattiesburg, MS"
25740,,00-0000,36960,49300,75730,2024,"Helena, MT"
25860,,00-0000,33830,43270,58970,2024,"Hickory-Lenoir-Morganton, NC"
25940,,00-0000,30500,40090,61080,2024,"Hilton Head Island-Bluffton-Port Royal, SC"
25980,,00-0000,30940,45840,62290,2024,"Hinesville, GA"
26140,,00-0000,30550,38560,58660,2024,"Homosassa Springs, FL"
26300,,00-0000,28200,36010,50900,2024,"Hot Springs, AR"
26380,,00-0000,29750,44150,62500,2024,"Houma-Bayou Cane-Thibodaux, LA"
26420,,00-0000,34860,48490,77670,2024,"Houston-Pasadena-The Woodlands, TX"
26580,,00-0000,29770,42390,62360,2024,"Huntington-Ashland, WV-KY-OH"
26620,,00-0000,35550,50470,86380,2024,"Huntsville, AL"
26820,,00-0000,33690,45080,70160,2024,"Idaho Falls, ID"
26900,,00-0000,36640,48210,74530,2024,"Indianapolis-Carmel-Greenwood, IN"
26980,,00-0000,35910,49390,74900,2024,"Iowa City, IA"
27060,,00-0000,38670,56350,79990,2024,"Ithaca, NY"
27100,,00-0000,35500,46710,71330,2024,"Jackson, MI"
27140,,00-0000,30120,42010,62740,2024,"Jackson, MS"
27180,,00-0000,32620,43170,59480,2024,"Jackson, TN"
27260,,00-0000,35690,47030,73890,2024,"Jacksonville, FL"
27340,,00-0000,28530,37610,56750,2024,"Jacksonville, NC"
27500,,00-0000,36090,47410,67950,2024,"Janesville-Beloit, WI"
27620,,00-0000,34820,45440,63320,2024,"Jefferson City, MO"
27740,,00-0000,30700,41170,59760,2024,"Johnson City, TN"
27780,,00-0000,30040,42020,60590,2024,"Johnstown, PA"
27860,,00-0000,30650,39900,58460,2024,"Jonesboro, AR"
27900,,00-0000,33000,43610,60510,2024,"Joplin, MO-KS"
27980,,00-0000,41210,54790,76390,2024,"Kahului-Wailuku, HI"
28020,,00-0000,36120,47360,72540,2024,"Kalamazoo-Portage, MI"
28100,,00-0000,34400,45260,64020,2024,"Kankakee, IL"
28140,,00-0000,36910,49480,76880,2024,"Kansas City, MO-KS"
28420,,00-0000,40300,55490,88160,2024,"Kennewick-Richland, WA"
28450,,00-0000,36610,47590,64100,2024,"Kenosha, WI"
28660,,00-0000,30860,44610,64500,2024,"Killeen-Temple, TX"
28700,,00-0000,32180,43800,62830,2024,"Kingsport-Bristol, TN-VA"
28740,,00-0000,37090,49050,72230,2024,"Kingston, NY"
28880,,00-0000,37340,49730,76390,2024,"Kiryas Joel-Poughkeepsie-Newburgh, NY"
28940,,00-0000,33760,45460,64560,2024,"Knoxville, TN"
29020,,00-0000,33960,47310,73540,2024,"Kokomo, IN"
29100,,00-0000,36170,48060,70630,2024,"La Crosse-Onalaska, WI-MN"
29180,,00-0000,28520,39600,60280,2024,"Lafayette, LA"
29200,,00-0000,34730,47070,66210,2024,"Lafayette-West Lafayette, IN"
29340,,00-0000,30160,45170,66340,2024,"Lake Charles, LA"
29420,,00-0000,34340,42320,59240,2024,"Lake Havasu City-Kingman, AZ"
29460,,00-0000,34600,44610,62490,2024,"Lakeland-Winter Haven, FL"
29540,,00-0000,35500,46960,65320,2024,"Lancaster, PA"
29620,,00-0000,36900,50620,77720,2024,"Lansing-East Lansing, MI"
29700,,00-0000,26310,36640,58150,2024,"Laredo, TX"
29740,,00-0000,29820,38620,61970,2024,"Las Cruces, NM"
29820,,00-0000,34330,45120,65570,2024,"Las Vegas-Henderson-North Las Vegas, NV"
29940,,00-0000,32970,45240,64930,2024,"Lawrence, KS"
30020,,00-0000,29570,40000,60490,2024,"Lawton, OK"
30140,,00-0000,35410,45810,63420,2024,"Lebanon, PA"
30300,,00-0000,36550,47340,65790,2024,"Lewiston, ID-WA"
30340,,00-0000,38020,48070,65560,2024,"Lewiston-Auburn, ME"
30460,,00-0000,35170,47580,70230,2024,"Lexington-Fayette, KY"
30500,,00-0000,38480,62970,108480,2024,"Lexington Park, MD"
30620,,00-0000,34270,46430,68760,2024,"Lima, OH"
30700,,00-0000,36330,48860,72900,2024,"Lincoln, NE"
30780,,00-0000,31920,44730,63210,2024,"Little Rock-North Little Rock-Conway, AR"
30860,,00-0000,34670,44770,63230,2024,"Logan, UT-ID"
30980,,00-0000,30250,42710,61130,2024,"Longview, TX"
31020,,00-0000,41910,54120,77810,2024,"Longview-Kelso, WA"
31080,,00-0000,38120,53490,90360,2024,"Los Angeles-Long Beach-Anaheim, CA"
31140,,00-0000,36170,47750,66680,2024,"Louisville/Jefferson County, KY-IN"
31180,,00-0000,29120,39560,61020,2024,"Lubbock, TX"
31340,,00-0000,32040,45440,64390,2024,"Lynchburg, VA"
31420,,00-0000,31200,43680,63900,2024,"Macon-Bibb County, GA"
31540,,00-0000,39150,54620,81060,2024,"Madison, WI"
31700,,00-0000,38340,54410,81990,2024,"Manchester-Nashua, NH"
31740,,00-0000,31840,44510,64300,2024,"Manhattan, KS"
31860,,00-0000,36730,48060,69990,2024,"Mankato, MN"
31900,,00-0000,33180,43730,61310,2024,"Mansfield, OH"
32420,,00-0000,20110,22610,33700,2024,"Mayaguez, PR"
32580,,00-0000,24970,34670,53730,2024,"McAllen-Edinburg-Mission, TX"
32780,,00-0000,37640,48340,69400,2024,"Medford, OR"
32820,,00-0000,35270,45610,66230,2024,"Memphis, TN-MS-AR"
32900,,00-0000,35730,45930,66580,2024,"Merced, CA"
33100,,00-0000,35800,47920,76990,2024,"Miami-Fort Lauderdale-West Palm Beach, FL"
33140,,00-0000,34230,44190,60980,2024,"Michigan City-La Porte, IN"
33220,,00-0000,36220,50650,81180,2024,"Midland, MI"
33260,,00-0000,37690,52320,79360,2024,"Midland, TX"
33340,,00-0000,37310,49720,77400,2024,"Milwaukee-Waukesha, WI"
33460,,00-0000,39700,57640,84880,2024,"Minneapolis-St. Paul-Bloomington, MN-WI"
33500,,00-0000,36370,48210,67950,2024,"Minot, ND"
33540,,00-0000,35970,46660,66440,2024,"Missoula, MT"
33660,,00-0000,30920,44600,64100,2024,"Mobile, AL"
33700,,00-0000,37810,49360,76450,2024,"Modesto, CA"
33740,,00-0000,26880,37000,56690,2024,"Monroe, LA"
33780,,00-0000,35100,46220,68280,2024,"Monroe, MI"
33860,,00-0000,30190,42600,62600,2024,"Montgomery, AL"
34060,,00-0000,32450,46260,71760,2024,"Morgantown, WV"
34100,,00-0000,31250,40320,56000,2024,"Morristown, TN"
34580,,00-0000,43650,57480,81890,2024,"Mount Vernon-Anacortes, WA"
34620,,00-0000,32360,43000,62280,2024,"Muncie, IN"
34740,,00-0000,32820,43140,61050,2024,"Muskegon-Norton Shores, MI"
34820,,00-0000,28220,36510,54900,2024,"Myrtle Beach-Conway-North Myrtle Beach, SC"
34900,,00-0000,41880,52750,79990,2024,"Napa, CA"
34940,,00-0000,36100,46520,70470,2024,"Naples-Marco Island, FL"
34980,,00-0000,36960,48840,74710,2024,"Nashville-Davidson--Murfreesboro--Franklin, TN"
35300,,00-0000,39320,57600,87830,2024,"New Haven, CT"
35380,,00-0000,30730,45970,71610,2024,"New Orleans-Metairie, LA"
35620,,00-0000,40340,60460,101370,2024,"New York-Newark-Jersey City, NY-NJ"
35660,,00-0000,34810,45180,66380,2024,"Niles, MI"
35840,,00-0000,35650,46030,66160,2024,"North Port-Bradenton-Sarasota, FL"
35980,,00-0000,37260,54670,84510,2024,"Norwich-New London-Willimantic, CT"
36100,,00-0000,32790,42230,59560,2024,"Ocala, FL"
36220,,00-0000,35160,47420,66160,2024,"Odessa, TX"
36260,,00-0000,36050,47520,73200,2024,"Ogden, UT"
36420,,00-0000,32610,45880,69310,2024,"Oklahoma City, OK"
36500,,00-0000,44720,60300,91490,2024,"Olympia-Lacey-Tumwater, WA"
36540,,00-0000,36940,48720,74300,2024,"Omaha, NE-IA"
36740,,00-0000,34850,45410,66560,2024,"Orlando-Kissimmee-Sanford, FL"
36780,,00-0000,37530,50320,74160,2024,"Oshkosh-Neenah, WI"
36980,,00-0000,31000,42740,61020,2024,"Owensboro, KY"
37100,,00-0000,37500,50010,80300,2024,"Oxnard-Thousand Oaks-Ventura, CA"
37140,,00-0000,31160,44140,65240,2024,"Paducah, KY-IL"
37340,,00-0000,35020,47590,77110,2024,"Palm Bay-Melbourne-Titusville, FL"
37460,,00-0000,32420,43000,62320,2024,"Panama City-Panama City Beach, FL"
37620,,00-0000,29070,39690,62200,2024,"Parkersburg-Vienna, WV"
37860,,00-0000,33460,44990,63530,2024,"Pensacola-Ferry Pass-Brent, FL"
37900,,00-0000,35680,47990,75210,2024,"Peoria, IL"
37980,,00-0000,36890,51760,82350,2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
38060,,00-0000,37950,49840,77790,2024,"Phoenix-Mesa-Chandler, AZ"
38240,,00-0000,30030,41130,61750,2024,"Pinehurst-Southern Pines, NC"
38300,,00-0000,35710,48210,75690,2024,"Pittsburgh, PA"
38340,,00-0000,38070,49970,77450,2024,"Pittsfield, MA"
38540,,00-0000,32190,43180,60280,2024,"Pocatello, ID"
38660,,00-0000,20560,24040,35730,2024,"Ponce, PR"
38860,,00-0000,40490,53280,78060,2024,"Portland-South Portland, ME"
38900,,00-0000,43500,59040,92920,2024,"Portland-Vancouver-Hillsboro, OR-WA"
38940,,00-0000,34340,44820,62850,2024,"Port St. Lucie, FL"
39150,,00-0000,35830,45560,63030,2024,"Prescott Valley-Prescott, AZ"
39300,,00-0000,37920,51250,80030,2024,"Providence-Warwick, RI-MA"
39340,,00-0000,35360,46610,72790,2024,"Provo-Orem-Lehi, UT"
39380,,00-0000,36570,47780,69550,2024,"Pueblo, CO"
39460,,00-0000,34330,44080,63160,2024,"Punta Gorda, FL"
39540,,00-0000,35950,47290,67970,2024,"Racine-Mount Pleasant, WI"
39580,,00-0000,35940,49560,79940,2024,"Raleigh-Cary, NC"
39660,,00-0000,33180,44260,61610,2024,"Rapid City, SD"
39740,,00-0000,36150,48210,67430,2024,"Reading, PA"
39820,,00-0000,36170,47890,75380,2024,"Redding, CA"
39900,,00-0000,37540,48970,74120,2024,"Reno, NV"
40060,,00-0000,36660,50020,78040,2024,"Richmond, VA"
40140,,00-0000,37400,48240,74170,2024,"Riverside-San Bernardino-Ontario, CA"
40220,,00-0000,34590,46010,65370,2024,"Roanoke, VA"
40340,,00-0000,39990,59220,86760,2024,"Rochester, MN"
40380,,00-0000,37080,50050,77120,2024,"Rochester, NY"
40420,,00-0000,35350,45970,69430,2024,"Rockford, IL"
40580,,00-0000,30260,41180,60430,2024,"Rocky Mount, NC"
40660,,00-0000,30800,40930,61510,2024,"Rome, GA"
40900,,00-0000,39950,58880,93770,2024,"Sacramento-Roseville-Folsom, CA"
40980,,00-0000,34620,45630,69870,2024,"Saginaw, MI"
41060,,00-0000,37440,49820,73740,2024,"St. Cloud, MN"
41100,,00-0000,34200,44070,61110,2024,"St. George, UT"
41140,,00-0000,34650,46420,62090,2024,"St. Joseph, MO-KS"
41180,,00-0000,36000,48290,76340,2024,"St. Louis, MO-IL"
41420,,00-0000,37950,50810,77980,2024,"Salem, OR"
41500,,00-0000,37180,46790,74590,2024,"Salinas, CA"
41540,,00-0000,35240,46650,72020,2024,"Salisbury, MD"
41620,,00-0000,38110,51430,80250,2024,"Salt Lake City-Murray, UT"
41660,,00-0000,29800,41770,61490,2024,"San Angelo, TX"
41700,,00-0000,33490,46010,69290,2024,"San Antonio-New Braunfels, TX"
41740,,00-0000,38830,56580,95260,2024,"San Diego-Chula Vista-Carlsbad, CA"
41780,,00-0000,32090,43820,62310,2024,"Sandusky, OH"
41860,,00-0000,46630,73960,129060,2024,"San Francisco-Oakland-Fremont, CA"
41940,,00-0000,48460,82470,166220,2024,"San Jose-Sunnyvale-Santa Clara, CA"
41980,,00-0000,21480,28080,42480,2024,"San Juan-Bayamon-Caguas, PR"
42020,,00-0000,37600,49760,80200,2024,"San Luis Obispo-Paso Robles, CA"
42100,,00-0000,38500,52770,82030,2024,"Santa Cruz-Watsonville, CA"
