cbsa,name,year,households,median_household_income,household_income_p20,household_income_p40,household_income_p60,household_income_p80
41660,"San Angelo, TX Metro Area",2006,42121,35194,16534.0,26674.0,48102.0,79773.0
41660,"San Angelo, TX Metro Area",2007,41154,40982,18035.0,31397.0,50944.0,78990.0
41660,"San Angelo, TX Metro Area",2008,41315,43642,20494.0,35278.0,54843.0,80076.0
41660,"San Angelo, TX Metro Area",2009,42942,40807,18810.0,34076.0,49372.0,79711.0
41660,"San Angelo, TX Metro Area",2010,42192,38234,17067.0,28510.0,50513.0,81277.0
41660,"San Angelo, TX Metro Area",2011,42426,43165,16618.0,30966.0,56044.0,82785.0
41660,"San Angelo, TX Metro Area",2012,43104,44910,18358.0,35849.0,55919.0,88030.0
41660,"San Angelo, TX Metro Area",2013,44059,46010,22379.0,38735.0,57383.0,85906.0
41660,"San Angelo, TX Metro Area",2014,43143,45284,19667.0,36624.0,57402.0,90412.0
41660,"San Angelo, TX Metro Area",2015,45137,48441,21471.0,36344.0,63840.0,93726.0
41660,"San Angelo, TX Metro Area",2016,44044,49096,22583.0,38058.0,60994.0,98626.0
41660,"San Angelo, TX Metro Area",2017,42667,50894,24435.0,39979.0,65437.0,102909.0
41660,"San Angelo, TX Metro Area",2018,43938,51851,21774.0,41910.0,65606.0,100453.0
41660,"San Angelo, TX Metro Area",2019,44657,55097,24885.0,45694.0,70752.0,111385.0
41660,"San Angelo, TX Metro Area",2021,46604,61302,24463.0,47390.0,71366.0,106772.0
41660,"San Angelo, TX Metro Area",2022,48115,59924,31007.0,47752.0,75063.0,109982.0
41660,"San Angelo, TX Metro Area",2023,48119,56569,23632.0,44274.0,71845.0,110376.0
41660,"San Angelo, TX Metro Area",2024,49420,69726,33427.0,55289.0,89167.0,141581.0
41700,"San Antonio, TX Metro Area",2005,645237,43263,,,,
41700,"San Antonio, TX Metro Area",2006,663074,45019,19319.0,35708.0,55588.0,87779.0
41700,"San Antonio, TX Metro Area",2007,679614,46321,20066.0,36161.0,57497.0,91197.0
41700,"San Antonio, TX Metro Area",2008,689432,47755,19596.0,37237.0,60456.0,93456.0
41700,"San Antonio, TX Metro Area",2009,690063,47955,20025.0,37643.0,59385.0,93248.0
41700,"San Antonio-New Braunfels, TX Metro Area",2010,749906,50225,21333.0,40009.0,61362.0,95032.0
41700,"San Antonio-New Braunfels, TX Metro Area",2011,763204,48699,20887.0,38563.0,60422.0,96077.0
41700,"San Antonio-New Braunfels, TX Metro Area",2012,766963,51486,21497.0,40927.0,63770.0,100552.0
41700,"San Antonio-New Braunfels, TX Metro Area",2013,778939,51716,21754.0,41223.0,64171.0,101781.0
41700,"San Antonio-New Braunfels, TX Metro Area",2014,786460,52689,21936.0,41286.0,66167.0,104608.0
41700,"San Antonio-New Braunfels, TX Metro Area",2015,791273,55083,23893.0,43961.0,67809.0,106867.0
41700,"San Antonio-New Braunfels, TX Metro Area",2016,796140,56105,24408.0,45598.0,70140.0,111090.0
41700,"San Antonio-New Braunfels, TX Metro Area",2017,810473,56774,23773.0,45342.0,71308.0,112588.0
41700,"San Antonio-New Braunfels, TX Metro Area",2018,823888,57379,23629.0,45681.0,71948.0,112396.0
41700,"San Antonio-New Braunfels, TX Metro Area",2019,830598,62355,27102.0,50515.0,77265.0,121329.0
41700,"San Antonio-New Braunfels, TX Metro Area",2021,948519,66775,28615.0,52435.0,82610.0,130600.0
41700,"San Antonio-New Braunfels, TX Metro Area",2022,972848,70538,30232.0,55515.0,86260.0,137878.0
41700,"San Antonio-New Braunfels, TX Metro Area",2023,986961,73195,31974.0,58635.0,92307.0,142678.0
41700,"San Antonio-New Braunfels, TX Metro Area",2024,1006232,78112,32367.0,62155.0,97989.0,151725.0
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2005,1040538,56335,,,,
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2006,1039619,59591,25652.0,47053.0,73067.0,113244.0
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2007,1045265,61794,26465.0,48750.0,76172.0,119607.0
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2008,1037958,63026,26422.0,50196.0,79127.0,123258.0
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2009,1048975,60231,26058.0,47973.0,75726.0,118934.0
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2010,1061210,59923,25221.0,46461.0,74441.0,116228.0
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2011,1061056,59477,23736.0,46425.0,74299.0,118360.0
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2012,1079653,60330,24551.0,47236.0,75811.0,121372.0
41740,"San Diego-Carlsbad, CA Metro Area",2013,1093386,61426,25499.0,48467.0,77743.0,124815.0
41740,"San Diego-Carlsbad, CA Metro Area",2014,1100858,66192,27209.0,51376.0,82181.0,130843.0
41740,"San Diego-Carlsbad, CA Metro Area",2015,1113610,67320,27964.0,52992.0,84352.0,131558.0
41740,"San Diego-Carlsbad, CA Metro Area",2016,1110568,70824,30265.0,56287.0,89050.0,140227.0
41740,"San Diego-Carlsbad, CA Metro Area",2017,1126419,76207,31929.0,60610.0,94420.0,149250.0
41740,"San Diego-Carlsbad, CA Metro Area",2018,1130911,79079,32961.0,61652.0,98785.0,154202.0
41740,"San Diego-Chula Vista-Carlsbad, CA Metro Area",2019,1132434,83985,35447.0,66493.0,102371.0,161461.0
41740,"San Diego-Chula Vista-Carlsbad, CA Metro Area",2021,1162896,91003,37084.0,71297.0,111560.0,174559.0
41740,"San Diego-Chula Vista-Carlsbad, CA Metro Area",2022,1172343,98928,40517.0,77274.0,121527.0,189048.0
41740,"San Diego-Chula Vista-Carlsbad, CA Metro Area",2023,1181259,103674,44474.0,83065.0,127961.0,201526.0
41740,"San Diego-Chula Vista-Carlsbad, CA Metro Area",2024,1185092,109132,46026.0,86748.0,135296.0,212257.0
41780,"Sandusky, OH Metro Area",2005,32435,40627,,,,
41780,"Sandusky, OH Metro Area",2006,31507,45549,20196.0,36939.0,58814.0,86507.0
41780,"Sandusky, OH Metro Area",2007,31889,48654,19767.0,40075.0,59519.0,89474.0
41780,"Sandusky, OH Metro Area",2008,31132,46385,20423.0,37035.0,58150.0,89539.0
41780,"Sandusky, OH Metro Area",2009,30861,43099,18497.0,35132.0,57808.0,86447.0
41780,"Sandusky, OH Metro Area",2010,32243,42246,18688.0,35492.0,53811.0,85365.0
41780,"Sandusky, OH Metro Area",2011,31148,46949,19804.0,37893.0,58484.0,86497.0
41780,"Sandusky, OH Metro Area",2012,31739,44694,21365.0,36857.0,60425.0,88223.0
41780,"Sandusky, OH Micro Area",2013,33168,46073,20875.0,37776.0,54205.0,85611.0
41780,"Sandusky, OH Micro Area",2014,31492,48734,24348.0,39734.0,60261.0,94718.0
41780,"Sandusky, OH Micro Area",2015,30876,47544,24241.0,41039.0,60559.0,97002.0
41780,"Sandusky, OH Micro Area",2016,30682,48949,23743.0,41152.0,63114.0,101281.0
41780,"Sandusky, OH Micro Area",2017,31893,54958,26043.0,46020.0,66718.0,105560.0
41780,"Sandusky, OH Micro Area",2018,31675,49751,24518.0,39238.0,61287.0,92533.0
41780,"Sandusky, OH Micro Area",2019,30308,60653,28663.0,48118.0,75026.0,106699.0
41780,"Sandusky, OH Micro Area",2021,32926,58403,21733.0,43998.0,75505.0,108745.0
41780,"Sandusky, OH Micro Area",2022,33454,69296,32199.0,55029.0,84969.0,117162.0
41780,"Sandusky, OH Metro Area",2023,53716,65177,30959.0,53276.0,81979.0,133901.0
41780,"Sandusky, OH Metro Area",2024,53471,74627,29650.0,55659.0,91615.0,132172.0
41820,"Sanford, NC Micro Area",2022,25234,56540,22123.0,47040.0,70637.0,115103.0
41820,"Sanford, NC Micro Area",2023,25961,60140,26779.0,47856.0,71750.0,115287.0
41820,"Sanford, NC Micro Area",2024,25465,73344,30139.0,59130.0,90079.0,124401.0
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2005,1562501,65382,,,,
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2006,1551115,70463,28059.0,55240.0,87217.0,137214.0
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2007,1559168,73581,29079.0,57241.0,91917.0,145800.0
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2008,1566000,76848,30105.0,60147.0,96013.0,151457.0
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2009,1559650,73825,29808.0,58170.0,93314.0,148979.0
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2010,1601506,73027,28075.0,56789.0,92113.0,148373.0
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2011,1622840,71975,27713.0,56034.0,92757.0,150163.0
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2012,1636828,74922,28250.0,57558.0,95933.0,154574.0
41860,"San Francisco-Oakland-Hayward, CA Metro Area",2013,1654554,79624,30140.0,61302.0,100518.0,165377.0
41860,"San Francisco-Oakland-Hayward, CA Metro Area",2014,1665925,83222,31761.0,64867.0,105283.0,167845.0
41860,"San Francisco-Oakland-Hayward, CA Metro Area",2015,1689907,88518,33179.0,68953.0,111274.0,180523.0
41860,"San Francisco-Oakland-Hayward, CA Metro Area",2016,1691781,96677,36353.0,74984.0,121454.0,196451.0
41860,"San Francisco-Oakland-Hayward, CA Metro Area",2017,1694362,101714,38292.0,79719.0,127554.0,205280.0
41860,"San Francisco-Oakland-Hayward, CA Metro Area",2018,1698978,107898,41208.0,84515.0,137307.0,220396.0
41860,"San Francisco-Oakland-Berkeley, CA Metro Area",2019,1721576,114696,43723.0,89572.0,144222.0,230509.0
41860,"San Francisco-Oakland-Berkeley, CA Metro Area",2021,1719049,116005,42506.0,89757.0,149120.0,246352.0
41860,"San Francisco-Oakland-Berkeley, CA Metro Area",2022,1739127,128151,47113.0,98373.0,162740.0,250001.0
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2023,1763465,127792,47765.0,98934.0,161527.0,250001.0
41860,"San Francisco-Oakland-Fremont, CA Metro Area",2024,1770425,135590,50004.0,102262.0,172610.0,250001.0
41900,"San Germ?n-Cabo Rojo, PR Metro Area",2005,49093,14239,,,,
41900,"San Germ?n-Cabo Rojo, PR Metro Area",2006,49159,14588,6059.0,11560.0,19617.0,33006.0
41900,"San Germ?n-Cabo Rojo, PR Metro Area",2007,45578,15343,5569.0,11385.0,20395.0,34435.0
41900,"San Germ?n-Cabo Rojo, PR Metro Area",2008,44657,13603,5363.0,10879.0,17912.0,33004.0
41900,"San Germ?n-Cabo Rojo, PR Metro Area",2009,41211,15431,4818.0,12527.0,19731.0,33562.0
41900,"San Germ?n-Cabo Rojo, PR Metro Area",2010,43287,14383,4114.0,10944.0,18230.0,32051.0
41900,"San Germ?n-Cabo Rojo, PR Metro Area",2011,43016,15743,5297.0,11568.0,20214.0,32848.0
41900,"San Germán-Cabo Rojo, PR Metro Area",2012,45276,15350,5172.0,11507.0,19883.0,35671.0
41900,"San Germán, PR Metro Area",2013,46143,17645,6447.0,13109.0,22367.0,39644.0
41900,"San Germán, PR Metro Area",2014,46975,13566,4574.0,10421.0,18189.0,33689.0
41900,"San Germán, PR Metro Area",2015,43954,14403,5264.0,10972.0,18181.0,31888.0
41900,"San Germán, PR Metro Area",2016,43167,16077,5517.0,11666.0,21811.0,38353.0
41900,"San Germán, PR Metro Area",2017,39954,14719,5701.0,11290.0,18954.0,32390.0
41900,"San Germán, PR Metro Area",2018,40432,16737,5682.0,12945.0,21643.0,37933.0
41900,"San Germán, PR Metro Area",2019,41896,16491,6202.0,12328.0,21591.0,36000.0
41900,"San Germán, PR Metro Area",2021,43263,18454,8029.0,14636.0,23318.0,42429.0
41900,"San Germán, PR Metro Area",2022,47510,21605,9111.0,16746.0,26529.0,44545.0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2005,597597,76478,,,,
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2006,601239,80638,32537.0,62819.0,98553.0,150559.0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2007,598199,83793,34292.0,66641.0,103495.0,161195.0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2008,604720,88098,37992.0,70499.0,108519.0,170338.0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2009,603865,84483,34878.0,66184.0,104293.0,159427.0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2010,616837,83944,33165.0,65533.0,104467.0,162200.0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2011,622532,84012,33032.0,66018.0,104495.0,168950.0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2012,630849,90737,34542.0,69422.0,110636.0,171855.0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2013,636628,91533,35359.0,70155.0,114130.0,184279.0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2014,639301,96481,38549.0,75871.0,120748.0,187920.0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2015,651352,101980,40638.0,81022.0,129651.0,201338.0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2016,653296,110040,41879.0,86714.0,135670.0,213543.0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2017,651006,117474,45835.0,91934.0,146495.0,226135.0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2018,663870,124696,48927.0,97038.0,154450.0,245678.0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2019,662842,130865,52140.0,100980.0,162263.0,250001.0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2021,670900,139892,55728.0,107949.0,176806.0,250001.0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2022,677087,148900,58308.0,114877.0,187404.0,250001.0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2023,685743,153202,60475.0,118465.0,195116.0,250001.0
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2024,693483,164801,62025.0,126137.0,208834.0,250001.0
41980,"San Juan-Caguas-Guaynabo, PR Metro Area",2005,835254,19563,,,,
41980,"San Juan-Caguas-Guaynabo, PR Metro Area",2006,828207,20159,6807.0,14819.0,26013.0,46108.0
41980,"San Juan-Caguas-Guaynabo, PR Metro Area",2007,802715,19901,6622.0,14654.0,26568.0,46654.0
41980,"San Juan-Caguas-Guaynabo, PR Metro Area",2008,795254,20762,7126.0,15420.0,27543.0,47514.0
41980,"San Juan-Caguas-Guaynabo, PR Metro Area",2009,791409,20541,7209.0,15170.0,27102.0,46954.0
41980,"San Juan-Caguas-Guaynabo, PR Metro Area",2010,888077,20897,7279.0,15645.0,27662.0,47234.0
41980,"San Juan-Caguas-Guaynabo, PR Metro Area",2011,841104,20776,7395.0,15638.0,27174.0,48031.0
41980,"San Juan-Caguas-Guaynabo, PR Metro Area",2012,855555,21299,7237.0,16225.0,27763.0,48246.0
41980,"San Juan-Carolina-Caguas, PR Metro Area",2013,797979,21574,7444.0,16273.0,28197.0,49335.0
41980,"San Juan-Carolina-Caguas, PR Metro Area",2014,789015,21295,7438.0,16083.0,27965.0,49656.0
41980,"San Juan-Carolina-Caguas, PR Metro Area",2015,782561,21059,6993.0,15629.0,27760.0,49885.0
41980,"San Juan-Carolina-Caguas, PR Metro Area",2016,770603,22455,7682.0,16973.0,29561.0,51681.0
41980,"San Juan-Carolina-Caguas, PR Metro Area",2017,753677,21560,7509.0,16383.0,28549.0,50844.0
41980,"San Juan-Carolina-Caguas, PR Metro Area",2018,749522,22757,8113.0,16906.0,30002.0,51330.0
41980,"San Juan-Bayamón-Caguas, PR Metro Area",2019,752543,23137,8339.0,17239.0,30292.0,53228.0
41980,"San Juan-Bayamón-Caguas, PR Metro Area",2021,747507,25042,8897.0,18952.0,32445.0,57660.0
41980,"San Juan-Bayamón-Caguas, PR Metro Area",2022,833941,26190,9626.0,19643.0,34607.0,62141.0
41980,"San Juan-Bayamón-Caguas, PR Metro Area",2023,827522,27981,10296.0,21489.0,36896.0,65362.0
41980,"San Juan-Bayamón-Caguas, PR Metro Area",2024,799804,30640,11581.0,22632.0,40017.0,70101.0
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2005,101996,49721,,,,
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2006,102007,50209,20649.0,41153.0,61134.0,98474.0
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2007,104382,56952,22893.0,43111.0,71094.0,107774.0
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2008,100901,60534,24408.0,47887.0,72282.0,110008.0
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2009,103011,56661,24270.0,45120.0,68254.0,109805.0
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2010,99653,53978,23430.0,42128.0,68099.0,104709.0
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2011,101179,54195,20390.0,40846.0,68827.0,106890.0
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2012,101897,60264,26640.0,46887.0,76295.0,114087.0
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",2013,104669,58158,24743.0,45916.0,74641.0,115697.0
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",2014,102645,63474,25870.0,48854.0,79011.0,118341.0
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",2015,104760,62648,25520.0,51206.0,78994.0,122998.0
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",2016,106312,70564,29683.0,57057.0,83481.0,129466.0
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",2017,104544,71880,30121.0,56810.0,89560.0,136964.0
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",2018,106198,71148,30864.0,56821.0,92466.0,142659.0
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2019,106512,77265,32096.0,58961.0,96473.0,146030.0
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2021,107571,80615,35477.0,64545.0,101853.0,162966.0
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2022,111713,90216,36971.0,73123.0,113284.0,175980.0
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2023,110283,90670,36942.0,70072.0,111584.0,175832.0
42020,"San Luis Obispo-Paso Robles, CA Metro Area",2024,111382,100724,40174.0,77635.0,126443.0,198165.0
42060,"Santa Barbara-Santa Maria, CA Metro Area",2005,137727,55970,,,,
42060,"Santa Barbara-Santa Maria, CA Metro Area",2006,140752,53477,23881.0,42914.0,65314.0,106466.0
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2007,142465,58401,26008.0,47070.0,70679.0,115187.0
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2008,139212,61543,26026.0,48991.0,76027.0,119124.0
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2009,140128,59051,25386.0,47305.0,71704.0,117664.0
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2010,140842,56767,22354.0,45763.0,71041.0,118554.0
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2011,140889,60505,25092.0,46796.0,75285.0,122217.0
42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2012,141639,61890,25409.0,48506.0,76670.0,121541.0
42100,"Santa Cruz-Watsonville, CA Metro Area",2005,93076,58640,,,,
42100,"Santa Cruz-Watsonville, CA Metro Area",2006,92998,62193,24635.0,49405.0,76918.0,121830.0
42100,"Santa Cruz-Watsonville, CA Metro Area",2007,93690,63778,27875.0,51100.0,78531.0,126858.0
42100,"Santa Cruz-Watsonville, CA Metro Area",2008,93759,67466,25360.0,54051.0,85241.0,131033.0
42100,"Santa Cruz-Watsonville, CA Metro Area",2009,92227,61499,23038.0,49173.0,78065.0,121806.0
42100,"Santa Cruz-Watsonville, CA Metro Area",2010,91264,61071,23632.0,47663.0,77453.0,121209.0
42100,"Santa Cruz-Watsonville, CA Metro Area",2011,94775,62513,24436.0,47689.0,77634.0,127158.0
42100,"Santa Cruz-Watsonville, CA Metro Area",2012,93253,67769,27266.0,54093.0,84843.0,136437.0
42100,"Santa Cruz-Watsonville, CA Metro Area",2013,93982,68438,25278.0,50384.0,83783.0,132471.0
42100,"Santa Cruz-Watsonville, CA Metro Area",2014,96127,65368,25235.0,49436.0,84787.0,143123.0
42100,"Santa Cruz-Watsonville, CA Metro Area",2015,93317,65139,25349.0,51014.0,81643.0,133157.0
42100,"Santa Cruz-Watsonville, CA Metro Area",2016,96257,77613,27981.0,59895.0,95565.0,153768.0
42100,"Santa Cruz-Watsonville, CA Metro Area",2017,95940,79705,29123.0,62860.0,102419.0,173509.0
42100,"Santa Cruz-Watsonville, CA Metro Area",2018,94994,86941,31584.0,65528.0,107391.0,181898.0
42100,"Santa Cruz-Watsonville, CA Metro Area",2019,97710,89269,35014.0,69450.0,112524.0,190002.0
42100,"Santa Cruz-Watsonville, CA Metro Area",2021,97353,93933,41012.0,76811.0,124678.0,208756.0
42100,"Santa Cruz-Watsonville, CA Metro Area",2022,96015,102146,33749.0,80144.0,124976.0,210957.0
42100,"Santa Cruz-Watsonville, CA Metro Area",2023,99069,105631,41395.0,82017.0,127940.0,208691.0
42100,"Santa Cruz-Watsonville, CA Metro Area",2024,97918,107893,42911.0,84758.0,133157.0,223339.0
42140,"Santa Fe, NM Metro Area",2005,52799,45304,,,,
42140,"Santa Fe, NM Metro Area",2006,53277,50437,21999.0,40528.0,62231.0,101192.0
42140,"Santa Fe, NM Metro Area",2007,53358,51413,21152.0,39482.0,65744.0,101446.0
42140,"Santa Fe, NM Metro Area",2008,55090,55461,23363.0,44311.0,71011.0,110105.0
42140,"Santa Fe, NM Metro Area",2009,54826,52684,22450.0,42280.0,65149.0,99344.0
42140,"Santa Fe, NM Metro Area",2010,61494,47080,18079.0,35721.0,60020.0,96365.0
42140,"Santa Fe, NM Metro Area",2011,60935,49959,20256.0,40095.0,64469.0,104602.0
42140,"Santa Fe, NM Metro Area",2012,62311,50720,21156.0,40617.0,62601.0,100576.0
42140,"Santa Fe, NM Metro Area",2013,60405,51833,20164.0,39210.0,63199.0,105215.0
42140,"Santa Fe, NM Metro Area",2014,60565,52809,22784.0,42926.0,66326.0,105380.0
42140,"Santa Fe, NM Metro Area",2015,60642,55676,24415.0,43913.0,71116.0,117288.0
42140,"Santa Fe, NM Metro Area",2016,60096,57863,25411.0,46394.0,71340.0,116601.0
42140,"Santa Fe, NM Metro Area",2017,60904,58821,25480.0,46698.0,70389.0,114792.0
42140,"Santa Fe, NM Metro Area",2018,62707,60193,27711.0,47167.0,73666.0,118440.0
42140,"Santa Fe, NM Metro Area",2019,62182,61298,26617.0,47528.0,77282.0,128488.0
42140,"Santa Fe, NM Metro Area",2021,70152,67341,27210.0,53897.0,84031.0,141920.0
42140,"Santa Fe, NM Metro Area",2022,72302,72544,27296.0,57112.0,92545.0,141434.0
42140,"Santa Fe, NM Metro Area",2023,71322,78731,33262.0,65404.0,94471.0,162599.0
42140,"Santa Fe, NM Metro Area",2024,72505,88719,34676.0,70468.0,110083.0,170425.0
42200,"Santa Maria-Santa Barbara, CA Metro Area",2013,140665,62421,25859.0,47803.0,78911.0,128464.0
42200,"Santa Maria-Santa Barbara, CA Metro Area",2014,142912,63833,26199.0,49165.0,79007.0,124306.0
42200,"Santa Maria-Santa Barbara, CA Metro Area",2015,144261,63625,27680.0,50410.0,84040.0,130675.0
42200,"Santa Maria-Santa Barbara, CA Metro Area",2016,142449,67436,30733.0,52292.0,82059.0,136668.0
42200,"Santa Maria-Santa Barbara, CA Metro Area",2017,147466,71106,31638.0,56604.0,89602.0,148343.0
42200,"Santa Maria-Santa Barbara, CA Metro Area",2018,146224,77472,32305.0,61696.0,95535.0,156431.0
42200,"Santa Maria-Santa Barbara, CA Metro Area",2019,146466,75653,34825.0,60689.0,95402.0,156092.0
42200,"Santa Maria-Santa Barbara, CA Metro Area",2021,150550,84846,32533.0,67463.0,104176.0,172142.0
42200,"Santa Maria-Santa Barbara, CA Metro Area",2022,150851,90894,36417.0,68011.0,117417.0,188989.0
42200,"Santa Maria-Santa Barbara, CA Metro Area",2023,150932,91197,33724.0,68779.0,110833.0,177236.0
42200,"Santa Maria-Santa Barbara, CA Metro Area",2024,150509,95637,36572.0,74191.0,122026.0,202545.0
42220,"Santa Rosa-Petaluma, CA Metro Area",2005,177212,58330,,,,
42220,"Santa Rosa-Petaluma, CA Metro Area",2006,178483,60821,25543.0,48389.0,74637.0,109762.0
42220,"Santa Rosa-Petaluma, CA Metro Area",2007,178505,62399,28692.0,50880.0,76822.0,116552.0
42220,"Santa Rosa-Petaluma, CA Metro Area",2008,181159,62238,26126.0,49890.0,76845.0,119868.0
42220,"Santa Rosa-Petaluma, CA Metro Area",2009,180378,62368,26986.0,49610.0,78294.0,119788.0
42220,"Santa Rosa-Petaluma, CA Metro Area",2010,185711,59055,25038.0,46287.0,71302.0,109184.0
42220,"Santa Rosa-Petaluma, CA Metro Area",2011,180703,61020,25232.0,47539.0,74923.0,120298.0
42220,"Santa Rosa-Petaluma, CA Metro Area",2012,184348,59941,26097.0,47765.0,75756.0,117078.0
42220,"Santa Rosa, CA Metro Area",2013,189087,61029,26372.0,49358.0,76825.0,122414.0
42220,"Santa Rosa, CA Metro Area",2014,190875,67771,29009.0,53732.0,83207.0,130785.0
42220,"Santa Rosa, CA Metro Area",2015,190662,66674,31038.0,54806.0,82050.0,130565.0
42220,"Santa Rosa, CA Metro Area",2016,187504,73929,32508.0,59604.0,88743.0,139406.0
42220,"Santa Rosa, CA Metro Area",2017,188829,80409,32917.0,63685.0,96498.0,149454.0
42220,"Santa Rosa, CA Metro Area",2018,187434,81395,34482.0,63719.0,100829.0,154398.0
42220,"Santa Rosa-Petaluma, CA Metro Area",2019,190689,87828,41470.0,72211.0,106833.0,162332.0
42220,"Santa Rosa-Petaluma, CA Metro Area",2021,190586,94295,39855.0,75836.0,116169.0,177477.0
42220,"Santa Rosa-Petaluma, CA Metro Area",2022,194698,96830,41552.0,76501.0,120847.0,189249.0
42220,"Santa Rosa-Petaluma, CA Metro Area",2023,192765,100707,46612.0,81888.0,122619.0,197062.0
42220,"Santa Rosa-Petaluma, CA Metro Area",2024,193185,107274,46925.0,86491.0,132974.0,210296.0
42260,"Sarasota-Bradenton-Venice, FL Metro Area",2005,298258,44463,,,,
42260,"Sarasota-Bradenton-Venice, FL Metro Area",2006,307668,47033,21548.0,37621.0,56740.0,88578.0
42260,"Sarasota-Bradenton-Venice, FL Metro Area",2007,296886,49321,24580.0,39788.0,60203.0,93306.0
42340,"Savannah, GA Metro Area",2005,119279,46240,,,,
42340,"Savannah, GA Metro Area",2006,124109,42914,17938.0,33160.0,53514.0,86430.0
42340,"Savannah, GA Metro Area",2007,126311,47884,19713.0,37831.0,58632.0,90514.0
42340,"Savannah, GA Metro Area",2008,127807,48080,19313.0,37561.0,60252.0,93137.0
42340,"Savannah, GA Metro Area",2009,127926,45021,20045.0,35766.0,55134.0,88395.0
42340,"Savannah, GA Metro Area",2010,130517,46755,19885.0,36129.0,56965.0,91957.0
42340,"Savannah, GA Metro Area",2011,129708,46785,19742.0,37452.0,58891.0,91192.0
42340,"Savannah, GA Metro Area",2012,132868,47059,18766.0,37094.0,57879.0,92006.0
42340,"Savannah, GA Metro Area",2013,132260,48958,19392.0,38584.0,62067.0,100632.0
42340,"Savannah, GA Metro Area",2014,135708,51809,22023.0,42558.0,65469.0,102964.0
42340,"Savannah, GA Metro Area",2015,138784,51390,22134.0,40178.0,63129.0,100413.0
42340,"Savannah, GA Metro Area",2016,143081,56535,24553.0,44656.0,71828.0,108616.0
42340,"Savannah, GA Metro Area",2017,142195,56610,23777.0,45680.0,73198.0,109943.0
